,slice_file_name,classID,fold
188,down/1167.wav,0,down
189,down/1168.wav,0,down
190,down/1169.wav,0,down
191,down/117.wav,0,down
192,down/1170.wav,0,down
193,down/1171.wav,0,down
194,down/1172.wav,0,down
195,down/1173.wav,0,down
196,down/1174.wav,0,down
197,down/1175.wav,0,down
198,down/1176.wav,0,down
199,down/1177.wav,0,down
200,down/1178.wav,0,down
201,down/1179.wav,0,down
202,down/118.wav,0,down
203,down/1180.wav,0,down
204,down/1181.wav,0,down
205,down/1182.wav,0,down
206,down/1183.wav,0,down
207,down/1184.wav,0,down
208,down/1185.wav,0,down
209,down/1186.wav,0,down
210,down/1187.wav,0,down
211,down/1188.wav,0,down
212,down/1189.wav,0,down
213,down/119.wav,0,down
214,down/1190.wav,0,down
215,down/1191.wav,0,down
216,down/1192.wav,0,down
217,down/1193.wav,0,down
218,down/1194.wav,0,down
219,down/1195.wav,0,down
220,down/1196.wav,0,down
221,down/1197.wav,0,down
222,down/1198.wav,0,down
223,down/1199.wav,0,down
224,down/12.wav,0,down
225,down/120.wav,0,down
226,down/1200.wav,0,down
227,down/1201.wav,0,down
228,down/1202.wav,0,down
229,down/1203.wav,0,down
230,down/1204.wav,0,down
231,down/1205.wav,0,down
232,down/1206.wav,0,down
233,down/1207.wav,0,down
234,down/1208.wav,0,down
235,down/1209.wav,0,down
236,down/121.wav,0,down
237,down/1210.wav,0,down
238,down/1211.wav,0,down
239,down/1212.wav,0,down
240,down/1213.wav,0,down
241,down/1214.wav,0,down
242,down/1215.wav,0,down
243,down/1216.wav,0,down
244,down/1217.wav,0,down
245,down/1218.wav,0,down
246,down/1219.wav,0,down
247,down/122.wav,0,down
248,down/1220.wav,0,down
249,down/1221.wav,0,down
250,down/1222.wav,0,down
251,down/1223.wav,0,down
252,down/1224.wav,0,down
253,down/1225.wav,0,down
254,down/1226.wav,0,down
255,down/1227.wav,0,down
256,down/1228.wav,0,down
257,down/1229.wav,0,down
258,down/123.wav,0,down
259,down/1230.wav,0,down
260,down/1231.wav,0,down
261,down/1232.wav,0,down
262,down/1233.wav,0,down
263,down/1234.wav,0,down
264,down/1235.wav,0,down
265,down/1236.wav,0,down
266,down/1237.wav,0,down
267,down/1238.wav,0,down
268,down/1239.wav,0,down
269,down/124.wav,0,down
270,down/1240.wav,0,down
271,down/1241.wav,0,down
272,down/1242.wav,0,down
273,down/1243.wav,0,down
274,down/1244.wav,0,down
275,down/1245.wav,0,down
276,down/1246.wav,0,down
277,down/1247.wav,0,down
278,down/1248.wav,0,down
279,down/1249.wav,0,down
280,down/125.wav,0,down
281,down/1250.wav,0,down
282,down/1251.wav,0,down
283,down/1252.wav,0,down
284,down/1253.wav,0,down
285,down/1254.wav,0,down
286,down/1255.wav,0,down
287,down/1256.wav,0,down
288,down/1257.wav,0,down
289,down/1258.wav,0,down
290,down/1259.wav,0,down
291,down/126.wav,0,down
292,down/1260.wav,0,down
293,down/1261.wav,0,down
294,down/1262.wav,0,down
295,down/1263.wav,0,down
296,down/1264.wav,0,down
297,down/1265.wav,0,down
298,down/1266.wav,0,down
299,down/1267.wav,0,down
300,down/1268.wav,0,down
301,down/1269.wav,0,down
302,down/127.wav,0,down
303,down/1270.wav,0,down
304,down/1271.wav,0,down
305,down/1272.wav,0,down
306,down/1273.wav,0,down
307,down/1274.wav,0,down
308,down/1275.wav,0,down
309,down/1276.wav,0,down
310,down/1277.wav,0,down
311,down/1278.wav,0,down
312,down/1279.wav,0,down
313,down/128.wav,0,down
314,down/1280.wav,0,down
315,down/1281.wav,0,down
316,down/1282.wav,0,down
317,down/1283.wav,0,down
318,down/1284.wav,0,down
319,down/1285.wav,0,down
320,down/1286.wav,0,down
321,down/1287.wav,0,down
322,down/1288.wav,0,down
323,down/1289.wav,0,down
324,down/129.wav,0,down
325,down/1290.wav,0,down
326,down/1291.wav,0,down
327,down/1292.wav,0,down
328,down/1293.wav,0,down
329,down/1294.wav,0,down
330,down/1295.wav,0,down
331,down/1296.wav,0,down
332,down/1297.wav,0,down
333,down/1298.wav,0,down
334,down/1299.wav,0,down
335,down/13.wav,0,down
336,down/130.wav,0,down
337,down/1300.wav,0,down
338,down/1301.wav,0,down
339,down/1302.wav,0,down
340,down/1303.wav,0,down
341,down/1304.wav,0,down
342,down/1305.wav,0,down
343,down/1306.wav,0,down
344,down/1307.wav,0,down
345,down/1308.wav,0,down
346,down/1309.wav,0,down
347,down/131.wav,0,down
348,down/1310.wav,0,down
349,down/1311.wav,0,down
350,down/1312.wav,0,down
351,down/1313.wav,0,down
352,down/1314.wav,0,down
353,down/1315.wav,0,down
354,down/1316.wav,0,down
355,down/1317.wav,0,down
356,down/1318.wav,0,down
357,down/1319.wav,0,down
358,down/132.wav,0,down
359,down/1320.wav,0,down
360,down/1321.wav,0,down
361,down/1322.wav,0,down
362,down/1323.wav,0,down
363,down/1324.wav,0,down
364,down/1325.wav,0,down
365,down/1326.wav,0,down
366,down/1327.wav,0,down
367,down/1328.wav,0,down
368,down/1329.wav,0,down
369,down/133.wav,0,down
370,down/1330.wav,0,down
371,down/1331.wav,0,down
372,down/1332.wav,0,down
373,down/1333.wav,0,down
374,down/1334.wav,0,down
375,down/1335.wav,0,down
376,down/1336.wav,0,down
377,down/1337.wav,0,down
378,down/1338.wav,0,down
379,down/1339.wav,0,down
380,down/134.wav,0,down
381,down/1340.wav,0,down
382,down/1341.wav,0,down
383,down/1342.wav,0,down
384,down/1343.wav,0,down
385,down/1344.wav,0,down
386,down/1345.wav,0,down
387,down/1346.wav,0,down
388,down/1347.wav,0,down
389,down/1348.wav,0,down
390,down/1349.wav,0,down
391,down/135.wav,0,down
392,down/1350.wav,0,down
393,down/1351.wav,0,down
394,down/1352.wav,0,down
395,down/1353.wav,0,down
396,down/1354.wav,0,down
397,down/1355.wav,0,down
398,down/1356.wav,0,down
399,down/1357.wav,0,down
400,down/1358.wav,0,down
401,down/1359.wav,0,down
402,down/136.wav,0,down
403,down/1360.wav,0,down
404,down/1361.wav,0,down
405,down/1362.wav,0,down
406,down/1363.wav,0,down
407,down/1364.wav,0,down
408,down/1365.wav,0,down
409,down/1366.wav,0,down
410,down/1367.wav,0,down
411,down/1368.wav,0,down
412,down/1369.wav,0,down
413,down/137.wav,0,down
414,down/1370.wav,0,down
415,down/1371.wav,0,down
416,down/1372.wav,0,down
417,down/1373.wav,0,down
418,down/1374.wav,0,down
419,down/1375.wav,0,down
420,down/1376.wav,0,down
421,down/1377.wav,0,down
422,down/1378.wav,0,down
423,down/1379.wav,0,down
424,down/138.wav,0,down
425,down/1380.wav,0,down
426,down/1381.wav,0,down
427,down/1382.wav,0,down
428,down/1383.wav,0,down
429,down/1384.wav,0,down
430,down/1385.wav,0,down
431,down/1386.wav,0,down
432,down/1387.wav,0,down
433,down/1388.wav,0,down
434,down/1389.wav,0,down
435,down/139.wav,0,down
436,down/1390.wav,0,down
437,down/1391.wav,0,down
438,down/1392.wav,0,down
439,down/1393.wav,0,down
440,down/1394.wav,0,down
441,down/1395.wav,0,down
442,down/1396.wav,0,down
443,down/1397.wav,0,down
444,down/1398.wav,0,down
445,down/1399.wav,0,down
446,down/14.wav,0,down
447,down/140.wav,0,down
448,down/1400.wav,0,down
449,down/1401.wav,0,down
450,down/1402.wav,0,down
451,down/1403.wav,0,down
452,down/1404.wav,0,down
453,down/1405.wav,0,down
454,down/1406.wav,0,down
455,down/1407.wav,0,down
456,down/1408.wav,0,down
457,down/1409.wav,0,down
458,down/141.wav,0,down
459,down/1410.wav,0,down
460,down/1411.wav,0,down
461,down/1412.wav,0,down
462,down/1413.wav,0,down
463,down/1414.wav,0,down
464,down/1415.wav,0,down
465,down/1416.wav,0,down
466,down/1417.wav,0,down
467,down/1418.wav,0,down
468,down/1419.wav,0,down
469,down/142.wav,0,down
470,down/1420.wav,0,down
471,down/1421.wav,0,down
472,down/1422.wav,0,down
473,down/1423.wav,0,down
474,down/1424.wav,0,down
475,down/1425.wav,0,down
476,down/1426.wav,0,down
477,down/1427.wav,0,down
478,down/1428.wav,0,down
479,down/1429.wav,0,down
480,down/143.wav,0,down
481,down/1430.wav,0,down
482,down/1431.wav,0,down
483,down/1432.wav,0,down
484,down/1433.wav,0,down
485,down/1434.wav,0,down
486,down/1435.wav,0,down
487,down/1436.wav,0,down
488,down/1437.wav,0,down
489,down/1438.wav,0,down
490,down/1439.wav,0,down
491,down/144.wav,0,down
492,down/1440.wav,0,down
493,down/1441.wav,0,down
494,down/1442.wav,0,down
495,down/1443.wav,0,down
496,down/1444.wav,0,down
497,down/1445.wav,0,down
498,down/1446.wav,0,down
499,down/1447.wav,0,down
500,down/1448.wav,0,down
501,down/1449.wav,0,down
502,down/145.wav,0,down
503,down/1450.wav,0,down
504,down/1451.wav,0,down
505,down/1452.wav,0,down
506,down/1453.wav,0,down
507,down/1454.wav,0,down
508,down/1455.wav,0,down
509,down/1456.wav,0,down
510,down/1457.wav,0,down
511,down/1458.wav,0,down
512,down/1459.wav,0,down
513,down/146.wav,0,down
514,down/1460.wav,0,down
515,down/1461.wav,0,down
516,down/1462.wav,0,down
517,down/1463.wav,0,down
518,down/1464.wav,0,down
519,down/1465.wav,0,down
520,down/1466.wav,0,down
521,down/1467.wav,0,down
522,down/1468.wav,0,down
523,down/1469.wav,0,down
524,down/147.wav,0,down
525,down/1470.wav,0,down
526,down/1471.wav,0,down
527,down/1472.wav,0,down
528,down/1473.wav,0,down
529,down/1474.wav,0,down
530,down/1475.wav,0,down
531,down/1476.wav,0,down
532,down/1477.wav,0,down
533,down/1478.wav,0,down
534,down/1479.wav,0,down
535,down/148.wav,0,down
536,down/1480.wav,0,down
537,down/1481.wav,0,down
538,down/1482.wav,0,down
539,down/1483.wav,0,down
540,down/1484.wav,0,down
541,down/1485.wav,0,down
542,down/1486.wav,0,down
543,down/1487.wav,0,down
544,down/1488.wav,0,down
545,down/1489.wav,0,down
546,down/149.wav,0,down
547,down/1490.wav,0,down
548,down/1491.wav,0,down
549,down/1492.wav,0,down
550,down/1493.wav,0,down
551,down/1494.wav,0,down
552,down/1495.wav,0,down
553,down/1496.wav,0,down
554,down/1497.wav,0,down
555,down/1498.wav,0,down
556,down/1499.wav,0,down
557,down/15.wav,0,down
558,down/150.wav,0,down
559,down/1500.wav,0,down
560,down/1501.wav,0,down
561,down/1502.wav,0,down
562,down/1503.wav,0,down
563,down/1504.wav,0,down
564,down/1505.wav,0,down
565,down/1506.wav,0,down
566,down/1507.wav,0,down
567,down/1508.wav,0,down
568,down/1509.wav,0,down
569,down/151.wav,0,down
570,down/1510.wav,0,down
571,down/1511.wav,0,down
572,down/1512.wav,0,down
573,down/1513.wav,0,down
574,down/1514.wav,0,down
575,down/1515.wav,0,down
576,down/1516.wav,0,down
577,down/1517.wav,0,down
578,down/1518.wav,0,down
579,down/1519.wav,0,down
580,down/152.wav,0,down
581,down/1520.wav,0,down
582,down/1521.wav,0,down
583,down/1522.wav,0,down
584,down/1523.wav,0,down
585,down/1524.wav,0,down
586,down/1525.wav,0,down
587,down/1526.wav,0,down
588,down/1527.wav,0,down
589,down/1528.wav,0,down
590,down/1529.wav,0,down
591,down/153.wav,0,down
592,down/1530.wav,0,down
593,down/1531.wav,0,down
594,down/1532.wav,0,down
595,down/1533.wav,0,down
596,down/1534.wav,0,down
597,down/1535.wav,0,down
598,down/1536.wav,0,down
599,down/1537.wav,0,down
600,down/1538.wav,0,down
601,down/1539.wav,0,down
602,down/154.wav,0,down
603,down/1540.wav,0,down
604,down/1541.wav,0,down
605,down/1542.wav,0,down
606,down/1543.wav,0,down
607,down/1544.wav,0,down
608,down/1545.wav,0,down
609,down/1546.wav,0,down
610,down/1547.wav,0,down
611,down/1548.wav,0,down
612,down/1549.wav,0,down
613,down/155.wav,0,down
614,down/1550.wav,0,down
615,down/1551.wav,0,down
616,down/1552.wav,0,down
617,down/1553.wav,0,down
618,down/1554.wav,0,down
619,down/1555.wav,0,down
620,down/1556.wav,0,down
621,down/1557.wav,0,down
622,down/1558.wav,0,down
623,down/1559.wav,0,down
624,down/156.wav,0,down
625,down/1560.wav,0,down
626,down/1561.wav,0,down
627,down/1562.wav,0,down
628,down/1563.wav,0,down
629,down/1564.wav,0,down
630,down/1565.wav,0,down
631,down/1566.wav,0,down
632,down/1567.wav,0,down
633,down/1568.wav,0,down
634,down/1569.wav,0,down
635,down/157.wav,0,down
636,down/1570.wav,0,down
637,down/1571.wav,0,down
638,down/1572.wav,0,down
639,down/1573.wav,0,down
640,down/1574.wav,0,down
641,down/1575.wav,0,down
642,down/1576.wav,0,down
643,down/1577.wav,0,down
644,down/1578.wav,0,down
645,down/1579.wav,0,down
646,down/158.wav,0,down
647,down/1580.wav,0,down
648,down/1581.wav,0,down
649,down/1582.wav,0,down
650,down/1583.wav,0,down
651,down/1584.wav,0,down
652,down/1585.wav,0,down
653,down/1586.wav,0,down
654,down/1587.wav,0,down
655,down/1588.wav,0,down
656,down/1589.wav,0,down
657,down/159.wav,0,down
658,down/1590.wav,0,down
659,down/1591.wav,0,down
660,down/1592.wav,0,down
661,down/1593.wav,0,down
662,down/1594.wav,0,down
663,down/1595.wav,0,down
664,down/1596.wav,0,down
665,down/1597.wav,0,down
666,down/1598.wav,0,down
667,down/1599.wav,0,down
668,down/16.wav,0,down
669,down/160.wav,0,down
670,down/1600.wav,0,down
671,down/1601.wav,0,down
672,down/1602.wav,0,down
673,down/1603.wav,0,down
674,down/1604.wav,0,down
675,down/1605.wav,0,down
676,down/1606.wav,0,down
677,down/1607.wav,0,down
678,down/1608.wav,0,down
679,down/1609.wav,0,down
680,down/161.wav,0,down
681,down/1610.wav,0,down
682,down/1611.wav,0,down
683,down/1612.wav,0,down
684,down/1613.wav,0,down
685,down/1614.wav,0,down
686,down/1615.wav,0,down
687,down/1616.wav,0,down
688,down/1617.wav,0,down
689,down/1618.wav,0,down
690,down/1619.wav,0,down
691,down/162.wav,0,down
692,down/1620.wav,0,down
693,down/1621.wav,0,down
694,down/1622.wav,0,down
695,down/1623.wav,0,down
696,down/1624.wav,0,down
697,down/1625.wav,0,down
698,down/1626.wav,0,down
699,down/1627.wav,0,down
700,down/1628.wav,0,down
701,down/1629.wav,0,down
702,down/163.wav,0,down
703,down/1630.wav,0,down
704,down/1631.wav,0,down
705,down/1632.wav,0,down
706,down/1633.wav,0,down
707,down/1634.wav,0,down
708,down/1635.wav,0,down
709,down/1636.wav,0,down
710,down/1637.wav,0,down
711,down/1638.wav,0,down
712,down/1639.wav,0,down
713,down/164.wav,0,down
714,down/1640.wav,0,down
715,down/1641.wav,0,down
716,down/1642.wav,0,down
717,down/1643.wav,0,down
718,down/1644.wav,0,down
719,down/1645.wav,0,down
720,down/1646.wav,0,down
721,down/1647.wav,0,down
722,down/1648.wav,0,down
723,down/1649.wav,0,down
724,down/165.wav,0,down
725,down/1650.wav,0,down
726,down/1651.wav,0,down
727,down/1652.wav,0,down
728,down/1653.wav,0,down
729,down/1654.wav,0,down
730,down/1655.wav,0,down
731,down/1656.wav,0,down
732,down/1657.wav,0,down
733,down/1658.wav,0,down
734,down/1659.wav,0,down
735,down/166.wav,0,down
736,down/1660.wav,0,down
737,down/1661.wav,0,down
738,down/1662.wav,0,down
739,down/1663.wav,0,down
740,down/1664.wav,0,down
741,down/1665.wav,0,down
742,down/1666.wav,0,down
743,down/1667.wav,0,down
744,down/1668.wav,0,down
745,down/1669.wav,0,down
746,down/167.wav,0,down
747,down/1670.wav,0,down
748,down/1671.wav,0,down
749,down/1672.wav,0,down
750,down/1673.wav,0,down
751,down/1674.wav,0,down
752,down/1675.wav,0,down
753,down/1676.wav,0,down
754,down/1677.wav,0,down
755,down/1678.wav,0,down
756,down/1679.wav,0,down
757,down/168.wav,0,down
758,down/1680.wav,0,down
759,down/1681.wav,0,down
760,down/1682.wav,0,down
761,down/1683.wav,0,down
762,down/1684.wav,0,down
763,down/1685.wav,0,down
764,down/1686.wav,0,down
765,down/1687.wav,0,down
766,down/1688.wav,0,down
767,down/1689.wav,0,down
768,down/169.wav,0,down
769,down/1690.wav,0,down
770,down/1691.wav,0,down
771,down/1692.wav,0,down
772,down/1693.wav,0,down
773,down/1694.wav,0,down
774,down/1695.wav,0,down
775,down/1696.wav,0,down
776,down/1697.wav,0,down
777,down/1698.wav,0,down
778,down/1699.wav,0,down
779,down/17.wav,0,down
780,down/170.wav,0,down
781,down/1700.wav,0,down
782,down/1701.wav,0,down
783,down/1702.wav,0,down
784,down/1703.wav,0,down
785,down/1704.wav,0,down
786,down/1705.wav,0,down
787,down/1706.wav,0,down
788,down/1707.wav,0,down
789,down/1708.wav,0,down
790,down/1709.wav,0,down
791,down/171.wav,0,down
792,down/1710.wav,0,down
793,down/1711.wav,0,down
794,down/1712.wav,0,down
795,down/1713.wav,0,down
796,down/1714.wav,0,down
797,down/1715.wav,0,down
798,down/1716.wav,0,down
799,down/1717.wav,0,down
800,down/1718.wav,0,down
801,down/1719.wav,0,down
802,down/172.wav,0,down
803,down/1720.wav,0,down
804,down/1721.wav,0,down
805,down/1722.wav,0,down
806,down/1723.wav,0,down
807,down/1724.wav,0,down
808,down/1725.wav,0,down
809,down/1726.wav,0,down
810,down/1727.wav,0,down
811,down/1728.wav,0,down
812,down/1729.wav,0,down
813,down/173.wav,0,down
814,down/1730.wav,0,down
815,down/1731.wav,0,down
816,down/1732.wav,0,down
817,down/1733.wav,0,down
818,down/1734.wav,0,down
819,down/1735.wav,0,down
820,down/1736.wav,0,down
821,down/1737.wav,0,down
822,down/1738.wav,0,down
823,down/1739.wav,0,down
824,down/174.wav,0,down
825,down/1740.wav,0,down
826,down/1741.wav,0,down
827,down/1742.wav,0,down
828,down/1743.wav,0,down
829,down/1744.wav,0,down
830,down/1745.wav,0,down
831,down/1746.wav,0,down
832,down/1747.wav,0,down
833,down/1748.wav,0,down
834,down/1749.wav,0,down
835,down/175.wav,0,down
836,down/1750.wav,0,down
837,down/1751.wav,0,down
838,down/1752.wav,0,down
839,down/1753.wav,0,down
840,down/1754.wav,0,down
841,down/1755.wav,0,down
842,down/1756.wav,0,down
843,down/1757.wav,0,down
844,down/1758.wav,0,down
845,down/1759.wav,0,down
846,down/176.wav,0,down
847,down/1760.wav,0,down
848,down/1761.wav,0,down
849,down/1762.wav,0,down
850,down/1763.wav,0,down
851,down/1764.wav,0,down
852,down/1765.wav,0,down
853,down/1766.wav,0,down
854,down/1767.wav,0,down
855,down/1768.wav,0,down
856,down/1769.wav,0,down
857,down/177.wav,0,down
858,down/1770.wav,0,down
859,down/1771.wav,0,down
860,down/1772.wav,0,down
861,down/1773.wav,0,down
862,down/1774.wav,0,down
863,down/1775.wav,0,down
864,down/1776.wav,0,down
865,down/1777.wav,0,down
866,down/1778.wav,0,down
867,down/1779.wav,0,down
868,down/178.wav,0,down
869,down/1780.wav,0,down
870,down/1781.wav,0,down
871,down/1782.wav,0,down
872,down/1783.wav,0,down
873,down/1784.wav,0,down
874,down/1785.wav,0,down
875,down/1786.wav,0,down
876,down/1787.wav,0,down
877,down/1788.wav,0,down
878,down/1789.wav,0,down
879,down/179.wav,0,down
880,down/1790.wav,0,down
881,down/1791.wav,0,down
882,down/1792.wav,0,down
883,down/1793.wav,0,down
884,down/1794.wav,0,down
885,down/1795.wav,0,down
886,down/1796.wav,0,down
887,down/1797.wav,0,down
888,down/1798.wav,0,down
889,down/1799.wav,0,down
890,down/18.wav,0,down
891,down/180.wav,0,down
892,down/1800.wav,0,down
893,down/1801.wav,0,down
894,down/1802.wav,0,down
895,down/1803.wav,0,down
896,down/1804.wav,0,down
897,down/1805.wav,0,down
898,down/1806.wav,0,down
899,down/1807.wav,0,down
900,down/1808.wav,0,down
901,down/1809.wav,0,down
902,down/181.wav,0,down
903,down/1810.wav,0,down
904,down/1811.wav,0,down
905,down/1812.wav,0,down
906,down/1813.wav,0,down
907,down/1814.wav,0,down
908,down/1815.wav,0,down
909,down/1816.wav,0,down
910,down/1817.wav,0,down
911,down/1818.wav,0,down
912,down/1819.wav,0,down
913,down/182.wav,0,down
914,down/1820.wav,0,down
915,down/1821.wav,0,down
916,down/1822.wav,0,down
917,down/1823.wav,0,down
918,down/1824.wav,0,down
919,down/1825.wav,0,down
920,down/1826.wav,0,down
921,down/1827.wav,0,down
922,down/1828.wav,0,down
923,down/1829.wav,0,down
924,down/183.wav,0,down
925,down/1830.wav,0,down
926,down/1831.wav,0,down
927,down/1832.wav,0,down
928,down/1833.wav,0,down
929,down/1834.wav,0,down
930,down/1835.wav,0,down
931,down/1836.wav,0,down
932,down/1837.wav,0,down
933,down/1838.wav,0,down
934,down/1839.wav,0,down
935,down/184.wav,0,down
936,down/1840.wav,0,down
937,down/1841.wav,0,down
938,down/1842.wav,0,down
939,down/1843.wav,0,down
940,down/1844.wav,0,down
941,down/1845.wav,0,down
942,down/1846.wav,0,down
943,down/1847.wav,0,down
944,down/1848.wav,0,down
945,down/1849.wav,0,down
946,down/185.wav,0,down
947,down/1850.wav,0,down
948,down/1851.wav,0,down
949,down/1852.wav,0,down
950,down/1853.wav,0,down
951,down/1854.wav,0,down
952,down/1855.wav,0,down
953,down/1856.wav,0,down
954,down/1857.wav,0,down
955,down/1858.wav,0,down
956,down/1859.wav,0,down
957,down/186.wav,0,down
958,down/1860.wav,0,down
959,down/1861.wav,0,down
960,down/1862.wav,0,down
961,down/1863.wav,0,down
962,down/1864.wav,0,down
963,down/1865.wav,0,down
964,down/1866.wav,0,down
965,down/1867.wav,0,down
966,down/1868.wav,0,down
967,down/1869.wav,0,down
968,down/187.wav,0,down
969,down/1870.wav,0,down
970,down/1871.wav,0,down
971,down/1872.wav,0,down
972,down/1873.wav,0,down
973,down/1874.wav,0,down
974,down/1875.wav,0,down
975,down/1876.wav,0,down
976,down/1877.wav,0,down
977,down/1878.wav,0,down
978,down/1879.wav,0,down
979,down/188.wav,0,down
980,down/1880.wav,0,down
981,down/1881.wav,0,down
982,down/1882.wav,0,down
983,down/1883.wav,0,down
984,down/1884.wav,0,down
985,down/1885.wav,0,down
986,down/1886.wav,0,down
987,down/1887.wav,0,down
988,down/1888.wav,0,down
989,down/1889.wav,0,down
990,down/189.wav,0,down
991,down/1890.wav,0,down
992,down/1891.wav,0,down
993,down/1892.wav,0,down
994,down/1893.wav,0,down
995,down/1894.wav,0,down
996,down/1895.wav,0,down
997,down/1896.wav,0,down
998,down/1897.wav,0,down
999,down/1898.wav,0,down
1000,down/1899.wav,0,down
1001,down/19.wav,0,down
1002,down/190.wav,0,down
1003,down/1900.wav,0,down
1004,down/1901.wav,0,down
